00ROPC9999BOVESPA 99992017030320170303                                                                                                                          
01ITUB    /EDJPN      N1201802190310000070ITUBB77     000000010000000004795000000000000000000000000000000000000000001400000000000001400000000100000012192ACN    
01ITUB    /EDJPN      N1201802190280000070ITUBB49     000000010000000004920000000000000000000000000000000000000000037000000000000037000000000100000032191ACN    
01PETR        PN        201802191520000070PETRB4      000000010000000001275000000000001000000000000000000000000000053500000000000054500000000200000021862ACN    
01PETR        PN        201802192283000070PETRB56     000000010000000001600000000000001900000000000000000000000000000000000000000001900000000100000011861ACN    
01PETR        PN        201802191716000070PETRB96     000000010000000001650000000000006000000000000000000000000000000000000000000006000000000200000021861ACN    
01PETR        PN        201802191899000070PETRB86     000000010000000001675000000000002800000000000000000000000000000000000000000002800000000200000021862ACN    
01PETR        PN        201802191651000070PETRB5      000000010000000001700000000000001300000000000000000000000000000000000000000001300000000200000031861ACN    
01PETR        PN        201802192275000070PETRB38     000000010000000001800000000000011900000000000000000000000000006200000000000018100000000300000131861ACN    
01PETR        PN        201802194030000070PETRB69     000000010000000001900000000000000000000000000000000000000000008600000000000008600000000100000021861ACN    
01PETR        PN        201802192291000070PETRB59     000000010000000001925000000000007300000000000000000000000000037900000000000045200000000500000061862ACN    
01PETR        PN        201802191724000070PETRB99     000000010000000001975000000000009300000000000000000000000000173400000000000182700000000300000081862ACN    
01PETR        PN        201802191660000070PETRB27     000000010000000002025000000000027300000000000000000000000000016000000000000043300000000200000061862ACN    
01PETR        PN        201802194073000070PETRB36     000000010000000002050000000000016000000000000000000000000000003000000000000019000000000200000021861ACN    
01PETR        PN        201802194057000070PETRB80     000000010000000002075000000000000000000000000000000000000000016000000000000016000000000100000051862ACN    
01PETR        PN        201802192038000070PETRB62     000000010000000002275000000000009000000000000000000000000000000000000000000009000000000100000021862ACN    
01UGPA    /ED ON      NM201802190833000070UGPAB15     000000010000000007253000000000013000000000000000000000000000000100000000000013100000000100000021361ACN    
01UGPA    /ED ON      NM201802192020000070UGPAB23     000000010000000007303000000000050000000000000000000000000000000000000000000050000000000100000011382ACN    
01UGPA    /ED ON      NM201802192003000070UGPAB16     000000010000000007553000000000000000000000000000000000000000050000000000000050000000000100000011381ACN    
01VALE        PNA     N1201802193700000070VALEB38     000000010000000003800000000000000000000000000000000000000000000800000000000000800000000100000011931ACN    
01ABEV        ON        201803190469000070ABEVC86     000000010000000001649000000000000000000000000010000000000000000000000000000010000000000100000011142ACN    
01ABEV        ON        201803190477000070ABEVC88     000000010000000001799000000000020000000000000000000000000000000000000000000020000000000100000011142ACN    
01ABEV        ON        201803190043000070ABEVC97     000000010000000001749000000000000000000000000000000000000000020000000000000020000000000100000011152ACN    
01ABEV        ON        201803190477000070ABEVC4      000000010000000002049000000000345500000000000000000000000000000000000000000345500000000100000021162ACN    
01ABEV        ON        201803190418000070ABEVC60     000000010000000002099000000000052400000000000000000000000000397600000000000450000000000100000031162ACN    
01BBDC    /EJ PN      N1201803190329000070BBDCC76     000000010000000002590000000000011300000000000000000000000000005600000000000016900000000100000016562ACN    
01BBDC    /EJ PN      N1201803190175000070BBDCC5      000000010000000003490000000000004700000000000000000000000000000000000000000004700000000100000016562ACN    
01BBDC    /EJ PN      N1201803198028000070BBDCC66     000000010000000003590000000000190000000000000000000000000000033100000000000223100000000400000056562ACN    
01BBDC    /EJ PN      N1201803190345000070BBDCC98     000000010000000003890000000000010000000000000000000000000000000000000000000010000000000100000016562ACN    
01BBDC    /EJ PN      N1201803190043000070BBDCC18     000000010000000003440000000000001800000000000000000000000000000000000000000001800000000100000016582ACN    
01BRFS        ON      NM201803192313000070BRFSC8      000000010000000004820000000000000000000000000005000000000000000000000000000005000000000100000011162ACN    
01BRFS        ON      NM201803192321000070BRFSC17     000000010000000005695000000000005000000000000005000000000000000000000000000010000000000100000011162ACN    
01CIEL        ON      NM201803190361000070CIELC98     000000010000000004007000000000034200000000000000000000000000002000000000000036200000000300000021191ACN    
01EGIE        ON      NM201803190035000070EGIEC74     000000010000000003475000000000600000000000000000000000000000900000000000001500000000000100000011022ACN    
01GGBR        PN      N1201803190698000070GGBRC67     000000010000000001725000000000037700000000000000000000000000000000000000000037700000000200000011622ACN    
01HYPE        ON      NM201803190060000070HYPEC53     000000010000000003225000000000000000000000000000000000000000011100000000000011100000000100000011092ACN    
01ITSA    /EX PN      N1201803190639000070ITSAC77     000000010000000000748000000000248400000000000000000000000001005600000000001254000000000100000023742ACN    
01ITSA    /EX PN      N1201803190620000070ITSAC83     000000010000000000808000000000385000000000000000000000000000000000000000000385000000000100000013742ACN    
01ITSA    /EX PN      N1201803190604000070ITSAC3      000000010000000001103000000001471600000000000000000000000000000000000000001471600000000100000103742ACN    
01ITUB    /EDJPN      N1201803190060000070ITUBC9      000000010000000002815000000000220000000000000000000000000000000100000000000220100000000100000022142ACN    
01ITUB    /EDJPN      N1201803190086000070ITUBC84     000000010000000003365000000000051700000000000000000000000000000000000000000051700000000100000012162ACN    
01ITUB    /EDJPN      N1201803190736000070ITUBC50     000000010000000002965000000000044000000000000000000000000000000000000000000044000000000100000012172ACN    
01ITUB    /EDJPN      N1201803190418000070ITUBC16     000000010000000003765000000003200000000000000000000000000000000000000000003200000000000100000012172ACN    
01ITUB    /EDJON      N1201803190086000070ITUBC21     000000010000000003807000000000073300000000000000000000000000000100000000000073400000000100000022172ACN    
01ITUB    /EDJPN      N1201803190230000070ITUBC29     000000010000000003815000000000032400000000000000000000000000000000000000000032400000000100000012182ACN    
01ITUB    /EDJPN      N1201803190051000070ITUBC24     000000010000000004465000000000066000000000000000000000000000000100000000000066100000000100000042182ACN    
01ITUB    /EDJPN      N1201803190132000070ITUBC99     000000010000000004565000000000050000000000000000000000000000000000000000000050000000000100000012182ACN    
01ITUB    /EDJPN      N1201803190256000070ITUBC45     000000010000000004615000000000007500000000000000000000000000000000000000000007500000000100000012182ACN    
01ITUB    /EDJPN      N1201803190299000070ITUBC51     000000010000000004640000000000000000000000000000000000000000001300000000000001300000000100000012181ACN    
01ITUB    /EDJPN      N1201803190094000070ITUBC27     000000010000000004665000000000315000000000000000000000000000000100000000000315100000000200000052182ACN    
01ITUB    /EDJPN      N1201803190388000070ITUBC87     000000010000000004715000000000201000000000000000000000000000000100000000000201100000000100000042182ACN    
01ITUB    /EDJPN      N1201803190248000070ITUBC43     000000010000000004915000000000100000000000000000000000000000000000000000000100000000000100000012182ACN    
01ITUB    /EDJPN      N1201803190477000070ITUBC58     000000010000000005015000000000025000000000000000000000000000000100000000000025100000000100000022182ACN    
01KROT        ON      NM201803190175000070KROTC36     000000010000000001594000000000000000000000000000000000000001500100000000001500100000000100000021192ACN    
01PETR        ON        201803194405000070PETRC33     000000010000000002375000000000000000000000000000000000000000000100000000000000100000000100000011832ACN    
01PETR        PN        201803192623000070PETRC35     000000010000000001425000000000001300000000000008000000000000000000000000000009300000000100000031862ACN    
01PETR        PN        201803192682000070PETRC37     000000010000000001450000000000000300000000000000000000000000000000000000000000300000000100000021861ACN    
01PETR        PN        201803192380000070PETRC5      000000010000000001525000000000000100000000000000000000000000011000000000000011100000000200000021862ACN    
01PETR        PN        201803192305000070PETRC6      000000010000000001600000000000002900000000000000000000000000000000000000000002900000000300000021861ACN    
01PETR        PN        201803192690000070PETRC39     000000010000000001725000000000028400000000000000000000000000000000000000000028400000000100000021862ACN    
01PETR        PN        201803192399000070PETRC8      000000010000000001825000000000007000000000000000000000000000004400000000000011400000000300000041862ACN    
01PETR        PN        201803192631000070PETRC36     000000010000000001875000000000003500000000000000000000000000005300000000000008800000000400000031862ACN    
01PETR        PN        201803192313000070PETRC9      000000010000000001925000000000006400000000000000000000000000005300000000000011700000000200000041862ACN    
01PETR        PN        201803191643000070PETRC82     000000010000000002275000000000000000000000000000000000000000000100000000000000100000000100000011862ACN    
01SMTO        ON      NM201803190310000070SMTOC37     000000010000000002250000000000000000000000000000000000000000150000000000000150000000000100000011112ACN    
01VALE        PNA     N1201803197366000070VALEC60     000000010000000002011000000000000100000000000000000000000000000900000000000001000000000100000021922ACN    
01VALE        PNA     N1201803197382000070VALEC97     000000010000000003711000000000004000000000000000000000000000001600000000000005600000000200000031922ACN    
01WEGE    /ED ON      NM201803190299000070WEGEC99     000000010000000001897000000000071100000000000000000000000000000000000000000071100000000200000021722ACN    
01ABEV        ON        201804160450000070ABEVD82     000000010000000002025000000001000000000000000000000000000000000000000000001000000000000100000011162ACN    
01BRAP        PN      N1201811193387000070BRAPK80     000000010000000002066000000000006500000000000006500000000000000000000000000013000000000100000011292ACN    
01VALE        PNA     N1201811190540000070VALEK83     000000010000000002375000000000006000000000000000000000000000000000000000000006000000000100000011932ACN    
01GOAU        PN      N1201812172313000070GOAUL71     000000010000000000710000000002700000000000000000000000000002529200000000005229200000000100000012422ACN    
01GOAU        PN      N1201812172330000070GOAUL72     000000010000000000720000000000000000000000000000000000000004200000000000004200000000000100000012421ACN    
01GOAU        PN      N1201812172356000070GOAUL2      000000010000000000730000000000000000000000000000000000000006012900000000006012900000000200000042422ACN    
01VALE        PNA     N1201812173590000070VALEL95     000000010000000005400000000000000000000000000000000000000000500000000000000500000000000100000011931ACN    
01FIBR        ON      NM201901211759000070FIBRA12     000000010000000003200000000000000000000000000550000000000000000000000000000550000000000200000011051ACN    
01FIBR        ON      NM201901211767000070FIBRA16     000000010000000003600000000000000000000000000550000000000000000000000000000550000000000100000021051ACN    
01POMO        PN      N2201901210027000070POMOA30     000000010000000000300000000000000000000000001500000000000000000000000000001500000000000600000020801ACN    
01POMO        PN      N2201901210035000070POMOA5      000000010000000000500000000000000000000000001500000000000000000000000000001500000000000200000060801ACN    
01VALE        PNA     N1201901212763000070VALEA92     000000010000000002275000000000030000000000000000000000000000000100000000000030100000000100000021932ACN    
01VALE        PNA     N1201902183620000070VALEB43     000000010000000004300000000000000000000000000800000000000000000000000000000800000000000100000011931ACN    
01VALE        PNA     N1201902183638000070VALEB55     000000010000000005500000000000000000000000000800000000000000000000000000000800000000000100000011931ACN    
01ABEV        ON        201703200655000080ABEVO99     000000010000000001848000000000000000000000000105200000000000168400000000000273600000000300000101082ACN    
01ABEV        ON        201703200108000080ABEVO1      000000010000000001423000000000000000000000000520000000000000000000000000000520000000000200000031122ACN    
01ABEV        ON        201703200990000080ABEVO75     000000010000000001523000000000000000000000000096600000000000000000000000000096600000000200000061122ACN    
01ABEV        ON        201703200345000080ABEVO7      000000010000000001723000000000000000000000000036700000000000056400000000000093100000000900000061122ACN    
01ABEV        ON        201703200485000080ABEVO91     000000010000000002123000000000000000000000000000000000000000100000000000000100000000000100000011122ACN    
01ABEV        ON        201703201562000080ABEVO79     000000010000000001923000000000000000000000000000000000000000232000000000000232000000000100000011132ACN    
01ABEV        ON        201703200680000080ABEVO63     000000010000000001323000000000000000000000000047000000000000000000000000000047000000000500000011142ACN    
01ABEV        ON        201703200671000080ABEVO43     000000010000000001348000000000000000000000000011000000000000000000000000000011000000000200000011142ACN    
01ABEV        ON        201703200329000080ABEVO44     000000010000000001448000000000000000000000000667000000000000000000000000000667000000006900000021142ACN    
01ABEV        ON        201703200582000080ABEVO15     000000010000000001498000000000000000000000000962000000000000000000000000000962000000004800000031142ACN    
01ABEV        ON        201703200590000080ABEVO45     000000010000000001548000000000000000000000001050000000000000000000000000001050000000000100000031142ACN    
01ABEV        ON        201703200779000080ABEVO85     000000010000000001573000000000000000000000000017500000000000010000000000000027500000000200000021142ACN    
01ABEV        ON        201703200604000080ABEVO16     000000010000000001598000000000000000000000000006200000000000000000000000000006200000000400000011142ACN    
01ABEV        ON        201703200450000080ABEVO66     000000010000000001623000000000000000000000000158700000000000403100000000000561800000000700000041142ACN    
01ABEV        ON        201703200787000080ABEVO76     000000010000000001673000000000000000000000000011300000000000007000000000000018300000000200000031142ACN    
01ABEV        ON        201703200019000080ABEVO3      000000010000000001773000000000000000000000000158000000000000195000000000000353000000000800000051142ACN    
01ABEV        ON        201703200744000080ABEVO78     000000010000000001873000000000000000000000000220000000000000000000000000000220000000000100000011142ACN    
01ABEV  FM    ON        201703200060000080ABEVO8      000000010000000001748000000000000000000000001542000000000000506000000000002048000000000600000571122ACN    
01ABEV  FM    ON        201703200116000080ABEVO2      000000010000000001798000000000000000000000000360000000000000121300000000000481300000000500000041122ACN    
01ABEV  FM    ON        201703200426000080ABEVO77     000000010000000001698000000000000000000000000357100000000001862800000000002219900000000900000041132ACN    
01ABEV  FM    ON        201703200345000080ABEVO46     000000010000000001648000000000000000000000001235400000000000297400000000001532800000000600000721142ACN    
01BRAP        PN      N1201703200116000080BRAPO78     000000010000000001851000000000000000000000000000000000000000009700000000000009700000000100000071302ACN    
01BRFS        ON      NM201703200825000080BRFSO24     000000010000000005383000000000000000000000000000100000000000000000000000000000100000000100000011152ACN    
01BRFS        ON      NM201703203409000080BRFSO38     000000010000000003808000000000000000000000000000000000000000006100000000000006100000000100000021172ACN    
01BRFS        ON      NM201703203425000080BRFSO39     000000010000000003908000000000000000000000000000000000000000008700000000000008700000000500000051172ACN    
01BRFS        ON      NM201703201848000080BRFSO40     000000010000000004008000000000000000000000000750000000000000015600000000000765600000000900000131172ACN    
01BRFS        ON      NM201703203352000080BRFSO41     000000010000000004108000000000000000000000000250000000000000031000000000000281000000000300000101172ACN    
01BRFS        ON      NM201703202178000080BRFSO11     000000010000000004158000000000000000000000000105900000000000013900000000000119800000000900000221172ACN    
01BRFS        ON      NM201703202186000080BRFSO42     000000010000000004208000000000000000000000000040600000000000010900000000000051500000000200000111172ACN    
01BRFS        ON      NM201703202194000080BRFSO12     000000010000000004258000000000000000000000000007500000000000011800000000000019300000000200000101172ACN    
01BRFS        ON      NM201703202208000080BRFSO43     000000010000000004308000000000000000000000000250000000000000112000000000000362000000000400000091172ACN    
01BRFS        ON      NM201703202216000080BRFSO13     000000010000000004358000000000000000000000000460600000000000002300000000000462900000000500000051172ACN    
01BRFS        ON      NM201703202224000080BRFSO44     000000010000000004408000000000000000000000000207500000000000021000000000000228500000000300000071172ACN    
01BRFS        ON      NM201703202232000080BRFSO14     000000010000000004458000000000000000000000000021500000000000010300000000000031800000000100000081172ACN    
01BRFS        ON      NM201703202240000080BRFSO45     000000010000000004508000000000000000000000000077500000000000010600000000000088100000000600000051172ACN    
01BRFS        ON      NM201703202259000080BRFSO15     000000010000000004558000000000000000000000000000000000000000004400000000000004400000000100000021172ACN    
01BRFS        ON      NM201703203166000080BRFSO25     000000010000000004583000000000000000000000000015500000000000002200000000000017700000000300000081172ACN    
01BRFS        ON      NM201703202275000080BRFSO16     000000010000000004658000000000000000000000000007500000000000000800000000000008300000000100000031172ACN    
01BRFS        ON      NM201703202283000080BRFSO47     000000010000000004708000000000000000000000000010400000000000004000000000000014400000000300000041172ACN    
01BRFS        ON      NM201703202291000080BRFSO7      000000010000000004758000000000000000000000000000000000000000008900000000000008900000000100000021172ACN    
01BRFS        ON      NM201703202305000080BRFSO48     000000010000000004808000000000000000000000000200000000000000012800000000000212800000000300000041172ACN    
01BRFS        ON      NM201703202313000080BRFSO18     000000010000000004858000000000000000000000000000000000000000010800000000000010800000000100000021172ACN    
01BRFS        ON      NM201703202321000080BRFSO49     000000010000000004908000000000000000000000000000000000000000011600000000000011600000000300000011172ACN    
01BRFS        ON      NM201703202330000080BRFSO19     000000010000000004958000000000000000000000000000000000000000011000000000000011000000000200000021172ACN    
01BRFS        ON      NM201703201856000080BRFSO53     000000010000000005333000000000000000000000000300000000000000000000000000000300000000000100000011172ACN    
01BRFS  FM    ON      NM201703203417000080BRFSO68     000000010000000003858000000000000000000000000004000000000000003000000000000007000000000500000061172ACN    
01BRFS  FM    ON      NM201703203433000080BRFSO9      000000010000000003958000000000000000000000000001000000000000005800000000000006800000000300000061172ACN    
01BRFS  FM    ON      NM201703203344000080BRFSO20     000000010000000004058000000000000000000000000100000000000000007900000000000107900000000500000081172ACN    
01BRIN        ON      NM201703200302000080BRINO79     000000010000000001925000000000000000000000000000000000000000163000000000000163000000000400000021112ACN    
01BRKM        PNA     N1201703201341000080BRKMO20     000000010000000001748000000000000000000000000000000000000001000000000000001000000000000100000011122ACN    
01BRML        ON      NM201703203069000080BRMLO54     000000010000000001135000000000000000000000000000000000000000472200000000000472200000000200000031082ACN    
01BRML        ON      NM201703203123000080BRMLO6      000000010000000001231000000000000000000000000927290000000000238900000000001166190000000500000061082ACN    
01BRML        ON      NM201703203093000080BRMLO87     000000010000000001346000000000000000000000001835900000000000001200000000001837100000000300000021082ACN    
01BRML        ON      NM201703202275000080BRMLO41     000000010000000001160000000000000000000000004600000000000000600000000000005200000000000100000041092ACN    
01BRML        ON      NM201703202887000080BRMLO72     000000010000000001256000000000000000000000001600000000000000000000000000001600000000000100000021092ACN    
01BRML        ON      NM201703202283000080BRMLO42     000000010000000001281000000000000000000000000018600000000000000000000000000018600000000100000011092ACN    
01BRML        ON      NM201703202534000080BRMLO73     000000010000000001306000000000000000000000002674000000000000000000000000002674000000000500000011092ACN    
01BRML        ON      NM201703202305000080BRMLO44     000000010000000001467000000000000000000000000000000000000000105200000000000105200000000100000031092ACN    
01BRML        ON      NM201703202895000080BRMLO75     000000010000000001592000000000000000000000000000000000000000007400000000000007400000000100000011092ACN    
01BRML  FM    ON      NM201703203131000080BRMLO78     000000010000000001442000000000000000000000002800000000000000094400000000002894400000000700000051082ACN    
01BRML  FM    ON      NM201703202291000080BRMLO43     000000010000000001396000000000000000000000000277710000000000227290000000000505000000000200000051092ACN    
01BRML  FM    ON      NM201703202313000080BRMLO15     000000010000000001517000000000000000000000000000000000000000092400000000000092400000000500000051092ACN    
01BRML  FM    ON      NM201703202321000080BRMLO45     000000010000000001567000000000000000000000000000000000000000016200000000000016200000000100000021092ACN    
01BVMF        ON      NM201703200906000080BVMFO50     000000010000000001007000000000000000000000000000100000000000089900000000000090000000000100000021362ACN    
01BVMF        ON      NM201703200914000080BVMFO24     000000010000000001357000000000000000000000000000000000000000001000000000000001000000000100000011362ACN    
01BVMF        ON      NM201703201066000080BVMFO54     000000010000000001382000000000000000000000000321000000000000001000000000000322000000000400000041362ACN    
01BVMF        ON      NM201703202143000080BVMFO76     000000010000000001582000000000000000000000000003000000000000000000000000000003000000000100000021362ACN    
01BVMF        ON      NM201703201074000080BVMFO27     000000010000000001732000000000000000000000000010700000000000003200000000000013900000000300000041362ACN    
01BVMF        ON      NM201703200221000080BVMFO65     000000010000000001482000000000000000000000000003000000000000002000000000000005000000000200000021382ACN    
01BVMF        ON      NM201703200035000080BVMFO45     000000010000000001532000000000000000000000000000000000000000011200000000000011200000000300000051392ACN    
01BVMF        ON      NM201703200175000080BVMFO16     000000010000000001607000000000000000000000000001300000000000005600000000000006900000000400000031392ACN    
01BVMF        ON      NM201703200183000080BVMFO46     000000010000000001657000000000000000000000000017500000000000000000000000000017500000000400000011392ACN    
01BVMF        ON      NM201703200191000080BVMFO17     000000010000000001707000000000000000000000000063800000000000002100000000000065900000000600000041392ACN    
01BVMF        ON      NM201703200205000080BVMFO47     000000010000000001757000000000000000000000000002400000000000000000000000000002400000000100000011392ACN    
01BVMF        ON      NM201703200213000080BVMFO18     000000010000000001807000000000000000000000000160600000000003138800000000003299400000001500000091392ACN    
01BVMF        ON      NM201703200230000080BVMFO20     000000010000000001982000000000000000000000000095900000000000124400000000000220300000000700000061392ACN    
01BVMF        ON      NM201703200248000080BVMFO60     000000010000000002032000000000000000000000000071100000000000000000000000000071100000000100000011392ACN    
01BVMF        ON      NM201703200256000080BVMFO21     000000010000000002082000000000000000000000000129800000000000000000000000000129800000000100000021392ACN    
01BVMF        ON      NM201703200027000080BVMFO51     000000010000000002132000000000000000000000000007000000000000000000000000000007000000000100000011392ACN    
01BVMF        ON      NM201703200590000080BVMFO66     000000010000000001632000000000000000000000000050000000000000000000000000000050000000000200000011402ACN    
01BVMF        ON      NM201703200647000080BVMFO9      000000010000000001907000000000000000000000000011200000000000047800000000000059000000000200000061402ACN    
01BVMF        ON      NM201703201015000080BVMFO80     000000010000000002007000000000000000000000000000000000000000001500000000000001500000000100000011402ACN    
01BVMF        ON      NM201703200604000080BVMFO70     000000010000000002057000000000000000000000000011300000000000000000000000000011300000000100000011402ACN    
01BVMF  FM    ON      NM201703200329000080BVMFO78     000000010000000001782000000000000000000000000060400000000000010000000000000070400000000200000051392ACN    
01BVMF  FM    ON      NM201703200019000080BVMFO19     000000010000000001882000000000000000000000000085100000000000069800000000000154900000001300000091392ACN    
01BVMF  FM    ON      NM201703200221000080BVMFO49     000000010000000001932000000000000000000000000134600000000000032200000000000166800000000700000051392ACN    
01BVMF  FM    ON      NM201703200639000080BVMFO48     000000010000000001857000000000000000000000000018500000000000460600000000000479100000000700000101402ACN    
01CCRO        ON      NM201703200841000080CCROO61     000000010000000001055000000000000000000000000021200000000000000000000000000021200000000200000021282ACN    
01CCRO        ON      NM201703200850000080CCROO72     000000010000000001205000000000000000000000000011200000000000000000000000000011200000000100000011282ACN    
01CCRO        ON      NM201703200868000080CCROO66     000000010000000001580000000000000000000000000057700000000000021100000000000078800000000200000031282ACN    
01CCRO        ON      NM201703200221000080CCROO43     000000010000000001380000000000000000000000000000000000000000008000000000000008000000000100000011302ACN    
01CCRO        ON      NM201703200248000080CCROO44     000000010000000001480000000000000000000000000000000000000000030000000000000030000000000100000011302ACN    
01CCRO        ON      NM201703200256000080CCROO15     000000010000000001530000000000000000000000000001000000000000000000000000000001000000000100000011302ACN    
01CCRO        ON      NM201703200264000080CCROO16     000000010000000001630000000000000000000000000015200000000000038900000000000054100000000200000011302ACN    
01CCRO        ON      NM201703200817000080CCROO76     000000010000000001655000000000000000000000000005000000000000000000000000000005000000000100000011302ACN    
01CCRO        ON      NM201703200272000080CCROO46     000000010000000001680000000000000000000000000000000000000000023500000000000023500000000100000011302ACN    
01CCRO  FM    ON      NM201703200280000080CCROO17     000000010000000001730000000000000000000000000004800000000000000300000000000005100000000200000021302ACN    
01CCRO  FM    ON      NM201703200299000080CCROO47     000000010000000001780000000000000000000000000038000000000000217000000000000255000000000300000031302ACN    
01CCRO  FM    ON      NM201703200302000080CCROO18     000000010000000001830000000000000000000000000004100000000000001900000000000006000000000200000021302ACN    
01CCRO  FM    ON      NM201703200310000080CCROO48     000000010000000001880000000000000000000000000009800000000000000000000000000009800000000100000011302ACN    
01CIEL        ON      NM201703202321000080CIELO70     000000010000000002504000000000000000000000000125000000000000000000000000000125000000000200000021182ACN    
01CIEL        ON      NM201703202330000080CIELO86     000000010000000002963000000000000000000000000000000000000000011200000000000011200000000100000031182ACN    
01CIEL        ON      NM201703201198000080CIELO45     000000010000000001579000000000000000000000000005000000000000000000000000000005000000000100000011212ACN    
01CIEL        ON      NM201703200817000080CIELO52     000000010000000002279000000000000000000000000000000000000000006900000000000006900000000400000041212ACN    
01CIEL        ON      NM201703200833000080CIELO53     000000010000000002379000000000000000000000000378500000000000001000000000000379500000000400000071212ACN    
01CIEL        ON      NM201703200841000080CIELO24     000000010000000002429000000000000000000000000003500000000000000000000000000003500000000200000011212ACN    
01CIEL        ON      NM201703200850000080CIELO54     000000010000000002479000000000000000000000000917500000000000031500000000000949000000000500000131212ACN    
01CIEL        ON      NM201703200868000080CIELO25     000000010000000002529000000000000000000000000001500000000000000000000000000001500000000100000011212ACN    
01CIEL        ON      NM201703200744000080CIELO26     000000010000000002629000000000000000000000000217100000000000003900000000000221000000000500000101212ACN    
01CIEL        ON      NM201703200892000080CIELO27     000000010000000002729000000000000000000000000057800000000000070900000000000128700000000500000111212ACN    
01CIEL        ON      NM201703200906000080CIELO28     000000010000000002829000000000000000000000000000000000000000007000000000000007000000000100000061212ACN    
01CIEL        ON      NM201703200787000080CIELO78     000000010000000002854000000000000000000000000019000000000000017300000000000036300000000500000031212ACN    
01CIEL        ON      NM201703201201000080CIELO9      000000010000000002904000000000000000000000000000000000000000010000000000000010000000000100000021212ACN    
01CIEL        ON      NM201703200922000080CIELO29     000000010000000002929000000000000000000000000000000000000000002500000000000002500000000200000041212ACN    
01CIEL        ON      NM201703200728000080CIELO59     000000010000000002988000000000000000000000000000000000000000010400000000000010400000000200000031212ACN    
01CIEL        ON      NM201703200949000080CIELO60     000000010000000003088000000000000000000000000000000000000000000500000000000000500000000100000011212ACN    
01CIEL        ON      NM201703200760000080CIELO61     000000010000000003113000000000000000000000000415000000000000000000000000000415000000000100000011212ACN    
01CIEL        ON      NM201703200957000080CIELO31     000000010000000003138000000000000000000000000000000000000000051500000000000051500000000300000081212ACN    
01CIEL        ON      NM201703200965000080CIELO1      000000010000000003188000000000000000000000000000000000000000024100000000000024100000000200000031212ACN    
01CIEL        ON      NM201703200973000080CIELO32     000000010000000003238000000000000000000000000000000000000000001300000000000001300000000100000011212ACN    
01CIEL        ON      NM201703200981000080CIELO2      000000010000000003288000000000000000000000000000000000000000001100000000000001100000000100000011212ACN    
01CIEL        ON      NM201703201007000080CIELO3      000000010000000003388000000000000000000000000000000000000000000500000000000000500000000100000011212ACN    
01CIEL        ON      NM201703201090000080CIELO81     000000010000000004113000000000000000000000000415000000000000000000000000000415000000000100000011212ACN    
01CIEL        ON      NM201703200507000080CIELO63     000000010000000002354000000000000000000000000162000000000000000000000000000162000000000100000011222ACN    
01CIEL        ON      NM201703200515000080CIELO64     000000010000000002454000000000000000000000000194500000000000000000000000000194500000000300000021222ACN    
01CIEL        ON      NM201703200540000080CIELO65     000000010000000002554000000000000000000000000380000000000000000000000000000380000000000300000051222ACN    
01CIEL        ON      NM201703200590000080CIELO7      000000010000000002604000000000000000000000000115600000000000005900000000000121500000000300000101222ACN    
01CIEL        ON      NM201703200787000080CIELO87     000000010000000002754000000000000000000000000211600000000000118500000000000330100000000500000041222ACN    
01CIEL  FM    ON      NM201703200876000080CIELO55     000000010000000002579000000000000000000000000000800000000000019000000000000019800000000200000101212ACN    
01CIEL  FM    ON      NM201703200884000080CIELO56     000000010000000002679000000000000000000000000585000000000000073000000000000658000000001000000121212ACN    
01CIEL  FM    ON      NM201703200752000080CIELO57     000000010000000002779000000000000000000000000021000000000000014400000000000035400000000600000051212ACN    
01CIEL  FM    ON      NM201703200914000080CIELO58     000000010000000002879000000000000000000000000005000000000000022600000000000027600000000200000021212ACN    
01CMIG        PN      N1201703202585000080CMIGO82     000000010000000000794000000000000000000000000000000000000000005000000000000005000000000100000032172ACN    
01CMIG        PN      N1201703202607000080CMIGO86     000000010000000000834000000000000000000000000000900000000000000000000000000000900000000200000022172ACN    
01CMIG        PN      N1201703202623000080CMIGO9      000000010000000000874000000000000000000000000000000000000000006100000000000006100000000400000052172ACN    
01CMIG        PN      N1201703202631000080CMIGO92     000000010000000000894000000000000000000000000000600000000000000300000000000000900000000100000022172ACN    
01CMIG        PN      N1201703202658000080CMIGO96     000000010000000000934000000000000000000000000043600000000000003000000000000046600000000500000032172ACN    
01CMIG        PN      N1201703202666000080CMIGO98     000000010000000000954000000000000000000000000033000000000000040200000000000073200000000200000022172ACN    
01CMIG        PN      N1201703202682000080CMIGO40     000000010000000001024000000000000000000000000000000000000000174400000000000174400000000800000042172ACN    
01CMIG        PN      N1201703200647000080CMIGO61     000000010000000001174000000000000000000000000000000000000000006100000000000006100000000200000012182ACN    
01CMIG  FM    PN      N1201703202674000080CMIGO10     000000010000000000974000000000000000000000000000000000000000042000000000000042000000000400000022172ACN    
01CMIG  FM    PN      N1201703202690000080CMIGO11     000000010000000001074000000000000000000000000025500000000000119400000000000144900000000900000052172ACN    
01CMIG  FM    PN      N1201703200620000080CMIGO99     000000010000000000994000000000000000000000000000000000000000030000000000000030000000000100000012182ACN    
01CMIG  FM    PN      N1201703200639000080CMIGO41     000000010000000001124000000000000000000000000000000000000000014000000000000014000000000100000022182ACN    
